Observation,Year,Date,Observer,Watch ID,Area,Time (event start time),Watch duration mins,Number of nests watched,Event,Nest ID,Bird fed ID,Prey,Size,Adult ID,Notes,exclude from feeding rates,Photo ID
blind,2019,6/20/2021,OAS,2021.01,Diet area 4,8:00,60,5,start,"D.06, D.07, D.22, D.25, D.24",,,,,,,
blind,2019,6/20/2021,OAS,2021.01,Diet area 4,8:03,,,feeding,D.06,,herring,2.5,,,,
blind,2019,6/20/2021,OAS,2021.01,Diet area 4,8:08,,,stolen from,D.24,B,hake,1,,,,
blind,2019,6/20/2021,OAS,2021.01,Diet area 4,8:20,,,feeding,D.07,,herring,2,,,,
blind,2019,6/20/2021,OAS,2021.01,Diet area 4,8:21,,,feeding,D.07,,herring,2,GPS 647,from GPS adult!,,
blind,2019,6/20/2021,OAS,2021.01,Diet area 4,9:00,,,end,"D.06, D.07, D.22, D.25, D.24",,,,,,,
blind,2019,5/28/2021,ECC,2021.01,Diet area 4,,,,nuptial feeding,,,butterfish,2,,,x,
blind,2019,5/28/2021,ECC,2021.01,Diet area 4,,,,nuptial feeding,,,hake,2,,,x,
blind,2019,5/28/2021,ECC,2021.01,Diet area 4,,,,nuptial feeding,,,herring,1.5,,,x,
blind,2019,6/5/2021,ECC,2021.01,Diet area 1,,,,nuptial feeding,,,sandlance,3.5,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,1:35,95,,feeding,sb.04,,sandlance,2.5,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,1:35,95,8,start,"SB.07a/b, SB.04a, D.04a/b, D.46a, D.58a, SB.09, SB.05/b, SB.06",,,,,"D.04 mate present. SB.07 no adults present. Lots of aggressive behavior  towards chicks in own nest, e.g., D.58, D.04 and others",,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,1:56,,,feeding,r.28,,herring,2,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:06,,,feeding,SB.05,A,herring,1.5,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:09,,,feeding,Sb.11,,herring,1.5,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:13,,,feeding,d.04,A,herring,2,untagged mate,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:27,,,feeding,D.05,A,sandlance,4,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:29,,,failed feeding (stolen),SB.09,NA,herring,2,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:45,,,failed feeding,D.04,,herring,2,untagged mate,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:45,,,feeding,D.58,A,herring,2.5,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,2:46,,,feeding,SB.06,,herring,2,,,,
blind,2019,6/21/2021,ECC,2021.02,Diet area 3,3:00,,,end,,,,,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,8:00,60,5,start,D.06/D.07/D.22/D.24/D.25,,,,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,8:03,,,feeding,D.06,,herring,2.5,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,8:08,,,stolen from,D.24,B,hake,1,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,8:20,,,feeding,D.07,,herring,2,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,8:21,,,feeding,D.07,,herring,2,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,8:35,,,feeding,D.06,,unknown,?,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,8:39,,,failed feeding,D.24,,hake,1,,,,
blind,2019,6/20/2021,OAS,2021.03,Diet area 4,9:00,,,end,,,,,,,,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,1:38,98,4,start,,,,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,2:00,,,failed feeding,D.40,,sandlance,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,2:03,,,feeding,D.10,,herring,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,2:09,,,feeding,D.08,,hake,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,2:14,,,feeding,D.10,A,herring,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,2:16,,,feeding,D.16,B,herring,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,2:16,,,feeding,D.10,A,herring,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,2:29,,,feeding,D.10,A,hake,,,,x,
blind,2019,6/21/2021,OAS,2021.04,Diet area 2,3:00,,,end,,,,,,,x,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,8:50,120,9,start,D.06/D.07/D.25/D.24/D.35/D.22/D.22/D.51/D.75,,,,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,8:51,,,feeding,D.75,B,hake,1,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,8:54,,,feeding,D.75,B,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,8:57,,,feeding,D.75,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:01,,,feeding,D.75,B,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:03,,,feeding,D.51,,unknown,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:06,,,feeding,D.06,A,herring,2,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:08,,,feeding,D.75,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:10,,,feeding,D.51,,unknown fish,?,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:15,,,feeding,D.22,,herring,?,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:16,,,feeding,D.25,,unknown fish,?,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:26,,,feeding,D.75,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:27,,,feeding,D.51,,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:35,,,feeding,D.51,,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:43,,,feeding,D.25,A,unknown fish,?,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:43,,,feeding,D.75,,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:47,,,feeding,D.51,,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:49,,,feeding,D.07,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:50,,,feeding,D.06,A,unknown fish,1,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:52,,,feeding,D.51,,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:57,,,feeding,D.25,A,unknown,?,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,9:58,,,feeding,D.25,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:00,,,feeding,D.07,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:01,,,feeding,D.51,,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:05,,,feeding,D.06,B,unknown fish,2,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:07,,,feeding,D.07,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:08,,,stolen,D.24,,herring,2,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:09,,,feeding,D.25,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:16,,,feeding,D.25,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:19,,,feeding,D.25,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:22,,,feeding,D.07,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:23,,,feeding?,D.06,,unknown fish,2,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:26,,,feeding,D.25,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:31,,,feeding,D.07,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:37,,,feeding,D.25,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:41,,,feeding,D.06,,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:44,,,feeding,D.07,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:48,,,feeding,D.07,A,hake,0.5,,,,
blind,2019,6/24/2021,OAS,2021.05,Diet area 4,10:50,,,end,,,,,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,8:53,120,8,start,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,8:56,,,feeding,D.25,A,hake,1.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,8:59,,,feeding,D.22,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:00,,,feeding,D.47,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:03,,,feeding,D.75,A,unknown fish,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:04,,,feeding,D.75,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:06,,,failed feeding,D.51,A,butterfish,2,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:13,,,failed feeding,D.76,A,butterfish,3,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:14,,,feeding,D.75,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:16,,,failed feeding,D.22,A,butterfish,2,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:26,,,failed feeding,D.25,A,butterfish,2,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:36,,,feeding,D.06,A,unknown,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:37,,,feeding,D.75,A,hake,2,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:38,,,feeding,D.75,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:42,,,failed feeding,D.07.2,A,butterfish,1.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:43,,,feeding,D.75,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:48,,,feeding,D.75,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:50,,,failed feeding,D.25,A,butterfish,2.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,9:51,,,feeding,D.22,A,hake,1.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,10:08,,,failed feeding,D.22,A,butterfish,2.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,10:12,,,feeding,D.75,A,hake,1,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,10:20,,,feeding,D.51,A,hake,2.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,10:27,,,failed feeding,D.25,A,butterfish,2.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,10:32,,,failed feeding,D.76,A,butterfish,2.5,,,,
blind,2019,7/5/2021,GVC,2021.06,Diet area 4,10:53,,,end,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,8:15,120,8,start,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,8:22,,,failed feeding,D.22,A,butterfish,2.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,8:41,,,failed feeding,D.22,A,butterfish,2,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:16,,,feeding,D.51,A,unknown fish,1.5,GPS 224,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:26,,,feeding,D.22,A,hake,1,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:41,,,feeding,D.22,A,hake,1,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:45,,,tagged adult returned,D.51,A,,,GPS 224,no food delivered,x,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:48,,,feeding,D.22,A,mummichog,2.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:53,,,feeding,D.07.2,A,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:54,,,feeding,D.07.2,A,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:55,,,feeding,D.07.2,A,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:57,,,feeding,D.07.2,A,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,9:59,,,feeding,D.25,A,sandlance,3,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,10:01,,,feeding,D.07.2,A,amphipod,0.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,10:06,,,feeding,D.07.2,A,amphipod,0.5,,,,
blind,2019,7/8/2021,GVC,2021.07,Diet area 4,10:15,,,end,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,8:15,60,8,start,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,8:17,,,tagged adult returned,D.51,,,,GPS 224,"No food delivered, stayed until end of watch",x,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,8:18,,,feeding,D.25,,gadid,2,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,8:23,,,feeding,D.22,,unknown fish,1,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,8:37,,,failed feeding,D.22,,butterfish,2,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,8:55,,,failed feeding,D.75,,butterfish,2.5,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,9:04,,,feeding,D.75,,euphausiid,0.5,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,9:07,,,failed feeding,D.75,,butterfish,2.5,,,,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,9:07,,,tagged adult returned,,,,,GPS 840,"Not associated with a nest, courting another bird at back of study area",x,
blind,2019,7/9/2021,GVC,2021.08,Diet area 4,9:15,,,end,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,7:55,80,10,start,SB.04/SB.03/D.13/D.04/SB.05/D.58/D.41/R.27/R.28/R.05,,,,,D.64 and D.11 missing,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,7:58,,,failed feeding,SB.03,,butterfish,2.5,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:02,,,failed feeding,D.58,,butterfish,2.5,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:06,,,failed feeding,SB.03,,butterfish,2.5,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:13,,,failed feeding,D.13,,herring,2.5,,chick did not seem interested,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:14,,,feeding,D.41,,unknown fish,?,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:21,,,feeding,D.41,,gadid,1.5,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:22,,,failed feeding,D.04,,butterfish,2,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:31,,,feeding,SB.06,,sandlance,2,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:42,,,failed feeding,SB.03,,butterfish,3,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,8:57,,,feeding,SB.05,,herring,2,GPS 369,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,9:00,,,feeding,D.04,,hake,1,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,9:14,,,failed feeding,SB.05,,butterfish,2.5,,,,
blind,2019,7/10/2021,GVC,2021.09,Diet area 3,9:15,,,end,SB.04/SB.03/D.13/D.04/SB.05/D.58/D.41/R.27/R.28/R.05,,,,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:11,90,8,start,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:21,,,feeding,D.22,,hake,1.5,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:27,,,feeding,D.76,,butterfish,2.5,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:34,,,feeding,D.07.2,,unknown fish,2,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:44,,,feeding,D.07.2,,gadid,1.5,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:45,,,feeding,D.25,,hake,2,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:45,,,feeding,D.22,,invertebrate,0.5,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,13:46,,,feeding,D.07.2,,euphausiid,0.5,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,14:06,,,feeding,D.25,,sandlance,3,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,14:13,,,feeding,D.07.2,,hake,1,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,14:35,,,feeding,D.75,,herring,1.5,,,,
blind,2019,7/11/2021,GVC,2021.1,Diet area 4,14:41,,,end,D.51/D.22/D.07.2/D.76/D.75/D.06/D.47/D.25,,,,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,15:24,101,10,start,D.11/D.13/SB.04/SB.05/SB.03/R.05/R.27/R.28/D.58/D.64/D.41/D.04/SB.06,,,,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,15:25,,,feeding,R.05,,sandlance,2,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,15:27,,,feeding,D.04,,sandlance,3,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,15:30,,,feeding,D.41,,hake,1,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,15:38,,,feeding,D.13,,unknown fish,1.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,15:43,,,tagged adult returned,SB.05,,,,,"No food delivered, left almost immediately",Yes,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,15:58,,,stolen,D.41,,sandlance,2.5,,stolen from adult by another adult,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:02,,,feeding,SB.04,,herring,1.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:02,,,feeding,R.05,,sandlance,2,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:02,,,tagged adult returned,SB.05,,,,,No food delivered,Yes,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:06,,,feeding,R.27,,sandlance,2,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:07,,,feeding,D.58,,sandlance,2,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:09,,,feeding,D.64,,sandlance,1.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:09,,,tagged adult returned,SB.05,,,,,No food delivered,Yes,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:19,,,failed feeding,D.41,,sandlance,2.5,,D11 tried to steal so adult took it away (happened 4 times),,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:23,,,feeding,D.04,,sandlance,2,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:23,,,feeding,D.58,,unknown,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:25,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:25,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:28,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:29,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:31,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:32,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:34,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:36,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:36,,,feeding,SB.06,,hake,2,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:39,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:41,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:42,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:45,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:48,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:49,,,feeding,D.64,,unknown,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:51,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:53,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:55,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:57,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:58,,,feeding,D.04,,sandlance,2.5,GPS 811,Tagged adult,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,16:59,,,feeding,SB.04,,herring,2,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,17:00,,,feeding,R.27,,unknown,unknown,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,17:01,,,feeding,D.58,,euphausiid,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,17:04,,,feeding,D.11,,sandlance,3,,Adult brought in two at once,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,17:04,,,feeding,D.11,,sandlance,3,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,17:05,,,feeding,D.64,,unknown,0.5,,,,
blind,2019,7/8/2021,GVC,2021.11,Diet area 3,17:05,,,end,D.11/D.13/SB.04/SB.05/SB.03/R.05/R.27/R.28/D.58/D.64/D.41/D.04/SB.06,,,,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:00,124,9,start,SB.03/SB.06/SB.04/SB.05/D.13/D.58/D.11/D.04/D.64,,,,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:01,,,feeding,R.05,A,unknown fish,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:04,,,feeding,SB.05,A,hake,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:11,,,feeding,D.11,A,hake,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:15,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:21,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:23,,,feeding,D.58,A,unknown fish,1,,pollock?,,
blind,2019,7/5/2021,OAS,2021.12,3,2:25,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:27,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:28,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:30,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:30,,,feeding,.....,A,hake,1,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:32,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:38,,,feeding,R.27,A,unknown fish,2,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:39,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:40,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:42,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:43,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:44,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:45,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:46,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:48,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:49,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:51,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:51,,,feeding,SB.03,A,herring,2,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:52,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:53,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:54,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:55,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:57,,,self-feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,2:59,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,3:01,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,3:03,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,3:05,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,3:06,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,3:07,,,feeding,D.11,A,hake,1,,,,
blind,2019,7/5/2021,OAS,2021.12,3,3:09,,,feeding,SB.05,A,euphausiid,0.5,,,,
blind,2019,7/5/2021,OAS,2021.12,3,3:11,,,feeding,D.64,A,hake,1,,,,
